purchase_order_id,product_id,store_id,supplier_id,order_date,promised_date,actual_delivery_date,quantity_ordered,quantity_received,delivery_delay_days,fill_rate,on_time_flag
PO-0187-3,19,3,12,2023-05-19,2023-05-29,2023-05-30,19,17,1,0.8947368421052632,False
PO-0187-4,19,3,12,2023-04-26,2023-05-06,2023-05-08,18,15,2,0.8333333333333334,False
PO-0187-5,19,3,12,2023-09-12,2023-09-22,2023-09-22,6,5,0,0.8333333333333334,True
PO-0188-1,59,2,7,2022-10-08,2022-10-11,2022-10-15,11,10,4,0.9090909090909091,False
PO-0188-2,59,2,7,2022-12-01,2022-12-04,2022-12-07,35,32,3,0.9142857142857143,False
PO-0188-3,59,2,7,2022-10-16,2022-10-19,2022-10-21,6,5,2,0.8333333333333334,False
PO-0189-1,87,4,18,2022-11-20,2022-11-25,2022-11-29,34,29,4,0.8529411764705882,False
PO-0189-2,87,4,18,2022-10-18,2022-10-23,2022-10-26,54,53,3,0.9814814814814815,False
PO-0189-3,87,4,18,2022-11-18,2022-11-23,2022-11-27,25,22,4,0.88,False
PO-0190-1,58,2,4,2023-11-08,2023-11-10,2023-11-11,31,30,1,0.967741935483871,False
PO-0190-2,58,2,4,2023-05-17,2023-05-19,2023-05-18,35,30,-1,0.8571428571428571,True
PO-0190-3,58,2,4,2023-04-13,2023-04-15,2023-04-15,37,34,0,0.918918918918919,True
PO-0190-4,58,2,4,2023-04-23,2023-04-25,2023-04-27,39,36,2,0.9230769230769231,False
PO-0191-1,13,1,7,2023-10-28,2023-10-31,2023-10-31,23,22,0,0.9565217391304348,True
PO-0191-2,13,1,7,2023-05-27,2023-05-30,2023-05-30,21,20,0,0.9523809523809523,True
PO-0192-1,70,2,4,2023-06-26,2023-06-28,2023-06-28,36,32,0,0.8888888888888888,True
PO-0192-2,70,2,4,2023-03-11,2023-03-13,2023-03-11,13,11,-2,0.8461538461538461,True
PO-0192-3,70,2,4,2023-04-28,2023-04-30,2023-04-30,19,17,0,0.8947368421052632,True
PO-0193-1,27,2,1,2022-08-17,2022-08-20,2022-08-20,51,46,0,0.9019607843137255,True
PO-0193-2,27,2,1,2023-02-08,2023-02-11,2023-02-11,37,32,0,0.8648648648648649,True
PO-0193-3,27,2,1,2022-08-24,2022-08-27,2022-08-29,33,31,2,0.9393939393939394,False
PO-0193-4,27,2,1,2022-09-04,2022-09-07,2022-09-05,42,40,-2,0.9523809523809523,True
PO-0193-5,27,2,1,2022-11-30,2022-12-03,2022-12-07,33,31,4,0.9393939393939394,False
PO-0194-1,47,1,20,2022-11-26,2022-11-28,2022-11-28,23,21,0,0.9130434782608695,True
PO-0194-2,47,1,20,2022-10-05,2022-10-07,2022-10-09,35,31,2,0.8857142857142857,False
PO-0195-1,16,4,9,2023-05-17,2023-05-24,2023-05-24,40,35,0,0.875,True
PO-0195-2,16,4,9,2023-04-27,2023-05-04,2023-05-04,42,38,0,0.9047619047619048,True
PO-0196-1,46,3,16,2023-06-05,2023-06-14,2023-06-12,27,25,-2,0.9259259259259259,True
PO-0196-2,46,3,16,2023-02-05,2023-02-14,2023-02-16,33,30,2,0.9090909090909091,False
PO-0196-3,46,3,16,2022-12-15,2022-12-24,2022-12-27,39,37,3,0.9487179487179487,False
PO-0197-1,43,1,3,2023-07-17,2023-07-22,2023-07-24,31,26,2,0.8387096774193549,False
PO-0197-2,43,1,3,2023-05-17,2023-05-22,2023-05-26,35,34,4,0.9714285714285714,False
PO-0198-1,23,2,20,2023-06-24,2023-06-26,2023-06-26,32,31,0,0.96875,True
PO-0198-2,23,2,20,2023-04-05,2023-04-07,2023-04-05,30,29,-2,0.9666666666666667,True
PO-0198-3,23,2,20,2023-02-25,2023-02-27,2023-02-27,17,14,0,0.8235294117647058,True
PO-0199-1,85,4,6,2023-05-13,2023-05-16,2023-05-16,20,18,0,0.9,True
PO-0199-2,85,4,6,2023-05-10,2023-05-13,2023-05-16,27,26,3,0.9629629629629629,False
PO-0199-3,85,4,6,2023-05-19,2023-05-22,2023-05-23,21,18,1,0.8571428571428571,False
PO-0199-4,85,4,6,2022-12-23,2022-12-26,2022-12-25,10,9,-1,0.9,True
PO-0200-1,13,1,7,2023-05-09,2023-05-12,2023-05-13,13,12,1,0.9230769230769231,False
PO-0200-2,13,1,7,2023-05-07,2023-05-10,2023-05-12,9,7,2,0.7777777777777778,False
PO-0200-3,13,1,7,2023-11-13,2023-11-16,2023-11-21,5,4,5,0.8,False
PO-0201-1,79,4,5,2023-10-06,2023-10-15,2023-10-15,32,29,0,0.90625,True
PO-0201-2,79,4,5,2023-07-30,2023-08-08,2023-08-09,32,29,1,0.90625,False
PO-0202-1,80,1,18,2023-10-27,2023-11-01,2023-11-04,44,43,3,0.9772727272727273,False
PO-0202-2,80,1,18,2023-09-23,2023-09-28,2023-10-01,46,45,3,0.9782608695652174,False
PO-0202-3,80,1,18,2023-05-27,2023-06-01,2023-05-31,34,31,-1,0.9117647058823529,True
PO-0203-1,5,3,4,2023-06-19,2023-06-21,2023-06-22,36,31,1,0.8611111111111112,False
PO-0203-2,5,3,4,2023-04-25,2023-04-27,2023-04-28,17,15,1,0.8823529411764706,False
PO-0203-3,5,3,4,2023-05-16,2023-05-18,2023-05-18,10,8,0,0.8,True
PO-0204-1,59,4,7,2022-10-07,2022-10-10,2022-10-09,24,23,-1,0.9583333333333334,True
PO-0204-2,59,4,7,2022-08-30,2022-09-02,2022-09-03,24,23,1,0.9583333333333334,False
PO-0205-1,45,4,16,2023-05-05,2023-05-14,2023-05-15,50,48,1,0.96,False
PO-0205-2,45,4,16,2023-02-06,2023-02-15,2023-02-20,49,47,5,0.9591836734693877,False
PO-0205-3,45,4,16,2023-04-23,2023-05-02,2023-05-01,55,50,-1,0.9090909090909091,True
PO-0205-4,45,4,16,2023-02-03,2023-02-12,2023-02-10,54,47,-2,0.8703703703703703,True
PO-0206-1,95,4,9,2023-06-05,2023-06-12,2023-06-12,29,25,0,0.8620689655172413,True
PO-0206-2,95,4,9,2023-10-31,2023-11-07,2023-11-06,26,22,-1,0.8461538461538461,True
PO-0206-3,95,4,9,2023-08-23,2023-08-30,2023-08-28,14,13,-2,0.9285714285714286,True
PO-0207-1,37,3,11,2022-12-23,2023-01-01,2023-01-01,6,5,0,0.8333333333333334,True
PO-0207-2,37,3,11,2023-02-11,2023-02-20,2023-02-22,14,13,2,0.9285714285714286,False
PO-0207-3,37,3,11,2022-12-11,2022-12-20,2022-12-20,15,14,0,0.9333333333333333,True
PO-0207-4,37,3,11,2023-01-31,2023-02-09,2023-02-09,19,18,0,0.9473684210526315,True
PO-0208-1,54,2,4,2023-02-20,2023-02-22,2023-02-22,30,27,0,0.9,True
PO-0208-2,54,2,4,2023-03-20,2023-03-22,2023-03-21,30,29,-1,0.9666666666666667,True
PO-0209-1,4,2,19,2022-05-09,2022-05-13,2022-05-16,35,31,3,0.8857142857142857,False
PO-0209-2,4,2,19,2022-05-21,2022-05-25,2022-05-25,42,38,0,0.9047619047619048,True
PO-0210-1,41,3,10,2023-06-24,2023-06-26,2023-06-25,52,51,-1,0.9807692307692307,True
PO-0210-2,41,3,10,2023-06-06,2023-06-08,2023-06-12,36,34,4,0.9444444444444444,False
PO-0210-3,41,3,10,2023-06-08,2023-06-10,2023-06-09,25,24,-1,0.96,True
PO-0210-4,41,3,10,2023-05-01,2023-05-03,2023-05-02,40,39,-1,0.975,True
PO-0210-5,41,3,10,2023-09-06,2023-09-08,2023-09-07,39,37,-1,0.9487179487179487,True
PO-0211-1,72,4,13,2023-04-28,2023-05-05,2023-05-05,41,39,0,0.9512195121951219,True
PO-0211-2,72,4,13,2023-04-05,2023-04-12,2023-04-12,44,39,0,0.8863636363636364,True
PO-0212-1,7,4,12,2023-04-12,2023-04-22,2023-04-22,39,36,0,0.9230769230769231,True
PO-0212-2,7,4,12,2023-10-22,2023-11-01,2023-11-01,48,42,0,0.875,True
PO-0212-3,7,4,12,2023-08-15,2023-08-25,2023-08-26,57,53,1,0.9298245614035088,False
PO-0212-4,7,4,12,2023-03-21,2023-03-31,2023-04-01,54,52,1,0.9629629629629629,False
PO-0213-1,23,4,20,2022-12-28,2022-12-30,2022-12-30,26,22,0,0.8461538461538461,True
PO-0213-2,23,4,20,2023-04-19,2023-04-21,2023-04-19,36,31,-2,0.8611111111111112,True
PO-0214-1,30,1,11,2022-09-18,2022-09-27,2022-09-25,5,4,-2,0.8,True
PO-0214-2,30,1,11,2022-11-28,2022-12-07,2022-12-10,20,19,3,0.95,False
PO-0215-1,81,4,18,2023-04-15,2023-04-20,2023-04-21,38,32,1,0.8421052631578947,False
PO-0215-2,81,4,18,2023-04-24,2023-04-29,2023-04-28,51,50,-1,0.9803921568627451,True
PO-0215-3,81,4,18,2023-04-29,2023-05-04,2023-05-04,48,47,0,0.9791666666666666,True
PO-0215-4,81,4,18,2023-05-12,2023-05-17,2023-05-18,44,43,1,0.9772727272727273,False
PO-0215-5,81,4,18,2023-07-17,2023-07-22,2023-07-22,35,33,0,0.9428571428571428,True
PO-0216-1,71,2,4,2023-01-08,2023-01-10,2023-01-11,19,16,1,0.8421052631578947,False
PO-0216-2,71,2,4,2023-01-17,2023-01-19,2023-01-18,19,17,-1,0.8947368421052632,True
PO-0217-1,4,4,19,2022-12-02,2022-12-06,2022-12-07,40,37,1,0.925,False
PO-0217-2,4,4,19,2022-09-11,2022-09-15,2022-09-15,59,50,0,0.847457627118644,True
PO-0217-3,4,4,19,2022-06-23,2022-06-27,2022-06-26,34,33,-1,0.9705882352941176,True
PO-0218-1,4,1,19,2023-05-13,2023-05-17,2023-05-17,25,23,0,0.92,True
PO-0218-2,4,1,19,2023-04-04,2023-04-08,2023-04-14,40,34,6,0.85,False
PO-0219-1,94,2,13,2022-09-30,2022-10-07,2022-10-06,30,26,-1,0.8666666666666667,True
PO-0219-2,94,2,13,2022-08-28,2022-09-04,2022-09-07,53,46,3,0.8679245283018868,False
PO-0219-3,94,2,13,2023-01-05,2023-01-12,2023-01-14,48,41,2,0.8541666666666666,False
PO-0219-4,94,2,13,2022-12-30,2023-01-06,2023-01-04,45,42,-2,0.9333333333333333,True
PO-0219-5,94,2,13,2022-11-13,2022-11-20,2022-11-22,47,44,2,0.9361702127659575,False
PO-0220-1,46,2,16,2023-06-26,2023-07-05,2023-07-05,33,31,0,0.9393939393939394,True
PO-0220-2,46,2,16,2023-10-29,2023-11-07,2023-11-09,41,39,2,0.9512195121951219,False
PO-0220-3,46,2,16,2023-07-16,2023-07-25,2023-07-29,52,47,4,0.9038461538461539,False
PO-0221-1,25,2,19,2023-02-09,2023-02-13,2023-02-15,27,25,2,0.9259259259259259,False
PO-0221-2,25,2,19,2022-09-22,2022-09-26,2022-09-26,50,42,0,0.84,True
PO-0221-3,25,2,19,2023-02-12,2023-02-16,2023-02-17,20,17,1,0.85,False
PO-0221-4,25,2,19,2022-09-30,2022-10-04,2022-10-04,33,29,0,0.8787878787878788,True
PO-0222-1,7,3,12,2023-04-23,2023-05-03,2023-05-04,14,12,1,0.8571428571428571,False
PO-0222-2,7,3,12,2023-03-06,2023-03-16,2023-03-16,25,24,0,0.96,True
PO-0222-3,7,3,12,2023-01-30,2023-02-09,2023-02-09,9,8,0,0.8888888888888888,True
PO-0222-4,7,3,12,2023-03-24,2023-04-03,2023-04-03,18,16,0,0.8888888888888888,True
PO-0223-1,82,1,18,2023-08-30,2023-09-04,2023-09-04,31,26,0,0.8387096774193549,True
PO-0223-2,82,1,18,2023-08-07,2023-08-12,2023-08-14,26,25,2,0.9615384615384616,False
PO-0223-3,82,1,18,2023-08-28,2023-09-02,2023-09-06,18,15,4,0.8333333333333334,False
PO-0223-4,82,1,18,2023-10-09,2023-10-14,2023-10-12,28,24,-2,0.8571428571428571,True
PO-0224-1,14,2,10,2023-06-21,2023-06-23,2023-06-23,21,18,0,0.8571428571428571,True
PO-0224-2,14,2,10,2023-08-07,2023-08-09,2023-08-11,27,25,2,0.9259259259259259,False
PO-0225-1,10,4,5,2022-12-04,2022-12-13,2022-12-14,23,19,1,0.8260869565217391,False
PO-0225-2,10,4,5,2022-12-29,2023-01-07,2023-01-07,17,16,0,0.9411764705882353,True
PO-0226-1,63,1,16,2023-02-01,2023-02-10,2023-02-08,28,24,-2,0.8571428571428571,True
PO-0226-2,63,1,16,2023-03-23,2023-04-01,2023-04-03,5,4,2,0.8,False
PO-0226-3,63,1,16,2022-11-12,2022-11-21,2022-11-21,13,11,0,0.8461538461538461,True
PO-0226-4,63,1,16,2023-03-15,2023-03-24,2023-03-24,7,6,0,0.8571428571428571,True
PO-0227-1,10,2,5,2023-03-26,2023-04-04,2023-04-06,25,23,2,0.92,False
PO-0227-2,10,2,5,2023-07-25,2023-08-03,2023-08-03,26,24,0,0.9230769230769231,True
PO-0227-3,10,2,5,2023-07-11,2023-07-20,2023-07-20,42,41,0,0.9761904761904762,True
PO-0227-4,10,2,5,2023-04-26,2023-05-05,2023-05-06,24,23,1,0.9583333333333334,False
PO-0227-5,10,2,5,2023-04-04,2023-04-13,2023-04-14,28,24,1,0.8571428571428571,False
PO-0228-1,82,4,18,2023-05-19,2023-05-24,2023-05-26,9,8,2,0.8888888888888888,False
PO-0228-2,82,4,18,2023-02-14,2023-02-19,2023-02-18,5,4,-1,0.8,True
PO-0229-1,23,1,20,2022-12-11,2022-12-13,2022-12-13,30,27,0,0.9,True
PO-0229-2,23,1,20,2022-11-01,2022-11-03,2022-11-02,10,8,-1,0.8,True
PO-0229-3,23,1,20,2023-02-03,2023-02-05,2023-02-03,15,14,-2,0.9333333333333333,True
PO-0229-4,23,1,20,2022-09-06,2022-09-08,2022-09-09,28,25,1,0.8928571428571429,False
PO-0229-5,23,1,20,2023-03-10,2023-03-12,2023-03-14,35,34,2,0.9714285714285714,False
PO-0230-1,79,1,5,2023-04-28,2023-05-07,2023-05-08,39,38,1,0.9743589743589743,False
PO-0230-2,79,1,5,2022-12-04,2022-12-13,2022-12-13,41,34,0,0.8292682926829268,True
PO-0230-3,79,1,5,2023-02-05,2023-02-14,2023-02-14,32,27,0,0.84375,True
PO-0230-4,79,1,5,2022-12-16,2022-12-25,2022-12-25,31,27,0,0.8709677419354839,True
PO-0230-5,79,1,5,2023-01-19,2023-01-28,2023-01-28,26,22,0,0.8461538461538461,True
PO-0231-1,16,2,9,2023-08-11,2023-08-18,2023-08-18,6,5,0,0.8333333333333334,True
PO-0231-2,16,2,9,2023-04-28,2023-05-05,2023-05-04,10,9,-1,0.9,True
PO-0231-3,16,2,9,2023-08-03,2023-08-10,2023-08-14,5,4,4,0.8,False
PO-0232-1,67,2,16,2023-06-16,2023-06-25,2023-06-30,40,34,5,0.85,False
PO-0232-2,67,2,16,2023-03-03,2023-03-12,2023-03-14,22,19,2,0.8636363636363636,False
PO-0232-3,67,2,16,2023-06-24,2023-07-03,2023-07-01,22,21,-2,0.9545454545454546,True
PO-0232-4,67,2,16,2023-07-17,2023-07-26,2023-07-28,30,27,2,0.9,False
PO-0232-5,67,2,16,2023-06-09,2023-06-18,2023-06-18,22,21,0,0.9545454545454546,True
PO-0233-1,4,3,19,2023-01-01,2023-01-05,2023-01-08,12,10,3,0.8333333333333334,False
PO-0233-2,4,3,19,2022-11-21,2022-11-25,2022-11-28,15,14,3,0.9333333333333333,False
PO-0233-3,4,3,19,2022-08-09,2022-08-13,2022-08-17,29,27,4,0.9310344827586207,False
PO-0233-4,4,3,19,2022-11-26,2022-11-30,2022-11-30,20,19,0,0.95,True
PO-0233-5,4,3,19,2022-11-19,2022-11-23,2022-11-24,24,23,1,0.9583333333333334,False
PO-0234-1,89,2,16,2023-01-20,2023-01-29,2023-01-31,19,18,2,0.9473684210526315,False
PO-0234-2,89,2,16,2022-09-29,2022-10-08,2022-10-07,26,22,-1,0.8461538461538461,True
PO-0235-1,12,3,13,2023-04-27,2023-05-04,2023-05-09,29,26,5,0.896551724137931,False
PO-0235-2,12,3,13,2023-05-24,2023-05-31,2023-06-01,34,30,1,0.8823529411764706,False
PO-0235-3,12,3,13,2023-04-28,2023-05-05,2023-05-08,34,32,3,0.9411764705882353,False
PO-0236-1,60,4,11,2023-04-04,2023-04-13,2023-04-16,36,32,3,0.8888888888888888,False
PO-0236-2,60,4,11,2023-10-25,2023-11-03,2023-11-03,37,33,0,0.8918918918918919,True
PO-0237-1,33,2,13,2023-01-05,2023-01-12,2023-01-10,41,38,-2,0.926829268292683,True
PO-0237-2,33,2,13,2023-01-20,2023-01-27,2023-02-01,47,40,5,0.851063829787234,False
PO-0237-3,33,2,13,2022-11-28,2022-12-05,2022-12-05,50,47,0,0.94,True
PO-0238-1,51,1,11,2023-08-05,2023-08-14,2023-08-17,43,37,3,0.8604651162790697,False
PO-0238-2,51,1,11,2023-08-03,2023-08-12,2023-08-15,47,41,3,0.8723404255319149,False
PO-0238-3,51,1,11,2023-09-25,2023-10-04,2023-10-04,61,55,0,0.9016393442622951,True
PO-0238-4,51,1,11,2023-05-03,2023-05-12,2023-05-11,60,55,-1,0.9166666666666666,True
PO-0238-5,51,1,11,2023-08-24,2023-09-02,2023-09-02,51,49,0,0.9607843137254902,True
PO-0239-1,27,4,1,2022-11-10,2022-11-13,2022-11-11,30,27,-2,0.9,True
PO-0239-2,27,4,1,2023-04-20,2023-04-23,2023-04-26,30,26,3,0.8666666666666667,False
PO-0239-3,27,4,1,2022-12-05,2022-12-08,2022-12-13,30,29,5,0.9666666666666667,False
PO-0239-4,27,4,1,2022-10-19,2022-10-22,2022-10-24,28,25,2,0.8928571428571429,False
PO-0240-1,96,3,9,2023-01-19,2023-01-26,2023-01-27,27,26,1,0.9629629629629629,False
PO-0240-2,96,3,9,2023-03-04,2023-03-11,2023-03-15,47,40,4,0.851063829787234,False
PO-0240-3,96,3,9,2023-04-24,2023-05-01,2023-05-01,49,43,0,0.8775510204081632,True
PO-0240-4,96,3,9,2023-04-09,2023-04-16,2023-04-15,46,43,-1,0.9347826086956522,True
PO-0240-5,96,3,9,2023-06-22,2023-06-29,2023-06-28,46,40,-1,0.8695652173913043,True
PO-0241-1,50,4,19,2023-01-31,2023-02-04,2023-02-05,40,38,1,0.95,False
PO-0241-2,50,4,19,2022-07-10,2022-07-14,2022-07-14,51,48,0,0.9411764705882353,True
PO-0241-3,50,4,19,2023-01-02,2023-01-06,2023-01-06,42,37,0,0.8809523809523809,True
PO-0241-4,50,4,19,2023-01-01,2023-01-05,2023-01-06,45,40,1,0.8888888888888888,False
PO-0242-1,81,1,18,2023-02-15,2023-02-20,2023-02-22,7,6,2,0.8571428571428571,False
PO-0242-2,81,1,18,2023-04-02,2023-04-07,2023-04-07,5,4,0,0.8,True
PO-0242-3,81,1,18,2023-04-30,2023-05-05,2023-05-05,9,7,0,0.7777777777777778,True
PO-0242-4,81,1,18,2023-03-28,2023-04-02,2023-04-03,34,29,1,0.8529411764705882,False
PO-0242-5,81,1,18,2022-12-17,2022-12-22,2022-12-22,15,13,0,0.8666666666666667,True
PO-0243-1,33,4,13,2022-11-25,2022-12-02,2022-12-07,36,35,5,0.9722222222222222,False
PO-0243-2,33,4,13,2022-10-03,2022-10-10,2022-10-08,49,47,-2,0.9591836734693877,True
PO-0243-3,33,4,13,2022-08-12,2022-08-19,2022-08-18,42,39,-1,0.9285714285714286,True
PO-0243-4,33,4,13,2022-10-27,2022-11-03,2022-11-06,39,35,3,0.8974358974358975,False
PO-0244-1,46,4,16,2023-10-23,2023-11-01,2023-11-01,8,7,0,0.875,True
PO-0244-2,46,4,16,2023-10-18,2023-10-27,2023-10-26,5,4,-1,0.8,True
PO-0244-3,46,4,16,2023-10-21,2023-10-30,2023-11-02,6,5,3,0.8333333333333334,False
PO-0245-1,42,4,16,2023-02-25,2023-03-06,2023-03-10,17,16,4,0.9411764705882353,False
PO-0245-2,42,4,16,2023-01-28,2023-02-06,2023-02-06,43,42,0,0.9767441860465116,True
PO-0245-3,42,4,16,2022-11-24,2022-12-03,2022-12-03,33,29,0,0.8787878787878788,True
PO-0245-4,42,4,16,2022-10-10,2022-10-19,2022-10-19,27,26,0,0.9629629629629629,True
PO-0246-1,28,3,1,2023-01-21,2023-01-24,2023-01-22,7,6,-2,0.8571428571428571,True
PO-0246-2,28,3,1,2022-08-09,2022-08-12,2022-08-16,20,17,4,0.85,False
PO-0246-3,28,3,1,2023-03-01,2023-03-04,2023-03-06,8,6,2,0.75,False
PO-0246-4,28,3,1,2023-01-23,2023-01-26,2023-01-25,16,14,-1,0.875,True
PO-0246-5,28,3,1,2022-11-15,2022-11-18,2022-11-20,18,15,2,0.8333333333333334,False
PO-0247-1,2,3,17,2022-10-23,2022-10-31,2022-10-31,8,7,0,0.875,True
PO-0247-2,2,3,17,2022-12-05,2022-12-13,2022-12-15,5,4,2,0.8,False
PO-0247-3,2,3,17,2022-12-25,2023-01-02,2023-01-02,5,4,0,0.8,True
PO-0247-4,2,3,17,2022-12-30,2023-01-07,2023-01-10,9,8,3,0.8888888888888888,False
PO-0248-1,28,4,1,2023-06-28,2023-07-01,2023-07-08,23,20,7,0.8695652173913043,False
PO-0248-2,28,4,1,2023-10-25,2023-10-28,2023-10-28,27,26,0,0.9629629629629629,True
PO-0248-3,28,4,1,2023-11-19,2023-11-22,2023-11-26,26,25,4,0.9615384615384616,False
PO-0249-1,9,4,1,2022-08-26,2022-08-29,2022-08-30,41,37,1,0.9024390243902439,False
PO-0249-2,9,4,1,2022-11-02,2022-11-05,2022-11-05,64,59,0,0.921875,True
PO-0249-3,9,4,1,2023-01-11,2023-01-14,2023-01-14,42,41,0,0.9761904761904762,True
PO-0249-4,9,4,1,2023-03-12,2023-03-15,2023-03-17,48,43,2,0.8958333333333334,False
PO-0249-5,9,4,1,2022-11-07,2022-11-10,2022-11-09,38,34,-1,0.8947368421052632,True
PO-0250-1,28,1,1,2023-03-04,2023-03-07,2023-03-10,27,26,3,0.9629629629629629,False
PO-0250-2,28,1,1,2023-03-08,2023-03-11,2023-03-11,28,27,0,0.9642857142857143,True
PO-0250-3,28,1,1,2022-12-08,2022-12-11,2022-12-12,27,23,1,0.8518518518518519,False
PO-0250-4,28,1,1,2022-11-29,2022-12-02,2022-12-01,10,8,-1,0.8,True
PO-0250-5,28,1,1,2023-01-31,2023-02-03,2023-02-05,11,10,2,0.9090909090909091,False
PO-0251-1,86,1,2,2023-09-29,2023-10-04,2023-10-04,35,30,0,0.8571428571428571,True
PO-0251-2,86,1,2,2023-11-19,2023-11-24,2023-11-23,46,45,-1,0.9782608695652174,True
PO-0251-3,86,1,2,2023-09-23,2023-09-28,2023-10-01,35,33,3,0.9428571428571428,False
PO-0251-4,86,1,2,2023-11-04,2023-11-09,2023-11-12,42,40,3,0.9523809523809523,False
PO-0252-1,97,4,17,2023-03-21,2023-03-29,2023-03-29,33,28,0,0.8484848484848485,True
PO-0252-2,97,4,17,2023-02-15,2023-02-23,2023-02-24,27,23,1,0.8518518518518519,False
PO-0253-1,7,4,12,2023-02-15,2023-02-25,2023-02-25,6,5,0,0.8333333333333334,True
PO-0253-2,7,4,12,2023-02-09,2023-02-19,2023-02-18,15,13,-1,0.8666666666666667,True
PO-0253-3,7,4,12,2022-11-04,2022-11-14,2022-11-17,24,22,3,0.9166666666666666,False
PO-0253-4,7,4,12,2022-10-12,2022-10-22,2022-10-25,7,6,3,0.8571428571428571,False
PO-0254-1,16,1,9,2023-01-12,2023-01-19,2023-01-20,10,8,1,0.8,False
PO-0254-2,16,1,9,2023-01-19,2023-01-26,2023-01-28,5,4,2,0.8,False
PO-0254-3,16,1,9,2023-03-03,2023-03-10,2023-03-14,6,5,4,0.8333333333333334,False
PO-0254-4,16,1,9,2022-10-30,2022-11-06,2022-11-08,23,20,2,0.8695652173913043,False
PO-0254-5,16,1,9,2022-10-01,2022-10-08,2022-10-10,5,4,2,0.8,False
PO-0255-1,76,4,4,2023-09-07,2023-09-09,2023-09-10,43,39,1,0.9069767441860465,False
PO-0255-2,76,4,4,2023-03-31,2023-04-02,2023-04-01,30,29,-1,0.9666666666666667,True
PO-0256-1,3,1,13,2022-05-31,2022-06-07,2022-06-10,22,19,3,0.8636363636363636,False
PO-0256-2,3,1,13,2022-09-26,2022-10-03,2022-10-05,20,17,2,0.85,False
PO-0256-3,3,1,13,2022-12-09,2022-12-16,2022-12-20,15,13,4,0.8666666666666667,False
PO-0256-4,3,1,13,2022-11-02,2022-11-09,2022-11-10,14,12,1,0.8571428571428571,False
PO-0257-1,52,1,19,2022-12-26,2022-12-30,2022-12-30,41,35,0,0.8536585365853658,True
PO-0257-2,52,1,19,2022-10-06,2022-10-10,2022-10-10,31,29,0,0.9354838709677419,True
PO-0258-1,83,1,20,2022-06-12,2022-06-14,2022-06-14,31,26,0,0.8387096774193549,True
PO-0258-2,83,1,20,2022-07-06,2022-07-08,2022-07-07,42,38,-1,0.9047619047619048,True
PO-0258-3,83,1,20,2022-10-21,2022-10-23,2022-10-23,48,45,0,0.9375,True
PO-0258-4,83,1,20,2022-10-08,2022-10-10,2022-10-10,45,40,0,0.8888888888888888,True
PO-0259-1,54,3,4,2022-10-04,2022-10-06,2022-10-04,33,29,-2,0.8787878787878788,True
PO-0259-2,54,3,4,2022-10-04,2022-10-06,2022-10-06,27,24,0,0.8888888888888888,True
PO-0259-3,54,3,4,2022-09-09,2022-09-11,2022-09-13,20,19,2,0.95,False
PO-0260-1,11,3,6,2023-04-23,2023-04-26,2023-04-26,40,34,0,0.85,True
PO-0260-2,11,3,6,2023-01-01,2023-01-04,2023-01-09,51,45,5,0.8823529411764706,False
PO-0261-1,39,4,16,2022-11-28,2022-12-07,2022-12-08,49,43,1,0.8775510204081632,False
PO-0261-2,39,4,16,2022-06-18,2022-06-27,2022-06-26,42,41,-1,0.9761904761904762,True
PO-0261-3,39,4,16,2022-09-03,2022-09-12,2022-09-12,47,44,0,0.9361702127659575,True
PO-0261-4,39,4,16,2022-09-22,2022-10-01,2022-10-03,44,42,2,0.9545454545454546,False
PO-0261-5,39,4,16,2022-06-18,2022-06-27,2022-06-29,33,31,2,0.9393939393939394,False
PO-0262-1,48,1,13,2022-10-28,2022-11-04,2022-11-06,26,24,2,0.9230769230769231,False
PO-0262-2,48,1,13,2022-09-20,2022-09-27,2022-09-29,19,18,2,0.9473684210526315,False
PO-0262-3,48,1,13,2022-11-12,2022-11-19,2022-11-19,18,15,0,0.8333333333333334,True
PO-0262-4,48,1,13,2022-10-19,2022-10-26,2022-10-26,19,17,0,0.8947368421052632,True
PO-0262-5,48,1,13,2022-10-14,2022-10-21,2022-10-22,10,9,1,0.9,False
PO-0263-1,2,2,17,2022-12-29,2023-01-06,2023-01-08,38,37,2,0.9736842105263158,False
PO-0263-2,2,2,17,2022-07-19,2022-07-27,2022-07-25,23,20,-2,0.8695652173913043,True
PO-0264-1,56,2,15,2023-11-05,2023-11-14,2023-11-15,5,4,1,0.8,False
PO-0264-2,56,2,15,2023-07-07,2023-07-16,2023-07-18,5,4,2,0.8,False
PO-0264-3,56,2,15,2023-05-16,2023-05-25,2023-05-23,5,4,-2,0.8,True
PO-0265-1,48,1,13,2023-01-26,2023-02-02,2023-02-03,7,6,1,0.8571428571428571,False
PO-0265-2,48,1,13,2023-01-28,2023-02-04,2023-02-03,11,9,-1,0.8181818181818182,True
PO-0265-3,48,1,13,2023-02-09,2023-02-16,2023-02-16,5,4,0,0.8,True
PO-0265-4,48,1,13,2022-11-03,2022-11-10,2022-11-10,5,4,0,0.8,True
PO-0265-5,48,1,13,2022-10-21,2022-10-28,2022-10-28,7,5,0,0.7142857142857143,True
PO-0266-1,6,1,14,2022-10-01,2022-10-04,2022-10-04,16,15,0,0.9375,True
PO-0266-2,6,1,14,2023-05-05,2023-05-08,2023-05-09,39,37,1,0.9487179487179487,False
